bad worst waste awful great excellent terrible worse stupid wonderful positive_or_negative 
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 1 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
1 0 1 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 1 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 1 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 1 1 1 1 0 0 1 1
0 0 0 0 1 0 0 0 1 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 1 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 1 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 1 1 0 1 0 1 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 1 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 1 0 1
1 0 0 0 0 0 0 0 1 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 1 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 1 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 1 0 0 1
1 0 0 0 1 0 0 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 1 0 0 0 0 1
1 1 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 1 0 1 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 1 0 1
0 0 0 0 1 0 1 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 1 1 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 1 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 1 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 1 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 1 0 0 1 0 1 0 0 1 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 1 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 1 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 1 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
1 0 0 0 1 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 1 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
1 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 1 0 0 1 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 1 1
1 0 1 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 1 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
1 0 0 0 1 0 0 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 1 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 1 1
0 0 0 0 1 0 1 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 1 0 0 0 0 1
0 1 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 1 0 1
0 0 0 0 0 0 1 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 1 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
1 0 0 0 0 0 1 1 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 1 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 1 0 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 1 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 1 0 1 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 0 0 1 1 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
1 0 0 0 0 0 0 0 1 0 1
0 0 0 0 1 0 0 0 0 0 1
1 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 1 0 0 0 0 0 1
0 0 0 0 1 1 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 1 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 1
